Data,Time,latitude,longitude,PM1,PM2.5,PM10,SO2,NO2,CO,O3,TEMP.,HUMI.
09-08-2021,20:21:57,25.27076,82.984001,14,16,16,0.003,0.023,2.72,0.062,23.1,76.2
09-08-2021,20:22:00,25.27076,82.984001,14,17,17,0.003,0.023,2.69,0.062,23.1,75.8
09-08-2021,20:22:03,25.27076,82.984001,14,17,17,0.002,0.024,2.65,0.062,23.1,75.5
09-08-2021,20:22:06,25.271123,82.984179,15,17,17,0.003,0.025,2.61,0.063,23.2,75.7
09-08-2021,20:22:09,25.271123,82.984179,14,17,17,0.002,0.025,2.58,0.063,23.2,75.6
09-08-2021,20:22:12,25.271123,82.984179,14,17,17,0.003,0.024,2.54,0.063,23.2,75.9
09-08-2021,20:22:15,25.271123,82.984179,13,16,16,0.003,0.023,2.52,0.063,23.2,75.9
09-08-2021,20:22:18,25.271428,82.984369,14,17,17,0.003,0.023,2.49,0.062,23.2,75.5
09-08-2021,20:22:21,25.271428,82.984369,13,16,16,0.002,0.023,2.47,0.062,23.2,75.5
09-08-2021,20:22:24,25.271428,82.984369,13,16,16,0.002,0.022,2.46,0.062,23.3,75.4
09-08-2021,20:22:27,25.271739,82.984598,13,16,16,0.003,0.022,2.44,0.062,23.4,75.4
09-08-2021,20:22:30,25.271739,82.984598,13,16,16,0.002,0.022,2.44,0.062,23.4,75.1
09-08-2021,20:22:32,25.271739,82.984598,14,17,17,0.002,0.023,2.43,0.062,23.4,75.3
09-08-2021,20:22:35,25.271739,82.984598,14,17,17,0.003,0.023,2.42,0.062,23.3,74.3
09-08-2021,20:22:39,25.272051,82.984789,15,17,17,0.003,0.023,2.42,0.062,23.3,74.6
09-08-2021,20:22:42,25.272051,82.984789,15,17,17,0.002,0.021,2.42,0.061,23.3,74.5
09-08-2021,20:22:45,25.272051,82.984789,14,17,17,0.002,0.021,2.41,0.061,23.3,74.8
09-08-2021,20:22:47,25.272375,82.98498,15,17,17,0.002,0.021,2.4,0.061,23.3,75.3
09-08-2021,20:22:50,25.272375,82.98498,15,18,18,0.002,0.021,2.4,0.06,23.2,74.4
09-08-2021,20:22:53,25.272375,82.98498,15,18,18,0.002,0.02,2.38,0.06,23.1,74
09-08-2021,20:22:56,25.272655,82.985183,15,18,18,0.003,0.019,2.38,0.06,23.1,74.1
09-08-2021,20:22:59,25.272655,82.985183,15,18,18,0.003,0.018,2.38,0.06,23.3,74.1
09-08-2021,20:23:02,25.272655,82.985183,15,19,19,0.002,0.018,2.37,0.06,23.3,74.5
09-08-2021,20:23:05,25.272655,82.985183,15,19,19,0.002,0.021,2.37,0.06,23.3,74.5
09-08-2021,20:23:08,25.272938,82.985387,15,19,19,0.002,0.021,2.38,0.06,23.3,74.6
09-08-2021,20:23:11,25.272938,82.985387,15,19,19,0.002,0.025,2.38,0.06,23.3,74.5
09-08-2021,20:23:14,25.272938,82.985387,15,19,19,0.002,0.027,2.38,0.06,23.3,74.4
09-08-2021,20:23:17,25.273265,82.985616,15,18,18,0.002,0.027,2.38,0.061,23.3,74.1
09-08-2021,20:23:20,25.273265,82.985616,15,18,18,0.003,0.027,2.37,0.061,23.2,74.3
09-08-2021,20:23:23,25.273265,82.985616,15,18,18,0.003,0.025,2.36,0.061,23,73.8
09-08-2021,20:23:27,25.273532,82.98587,14,17,17,0.003,0.023,2.34,0.061,23.1,74
09-08-2021,20:23:30,25.273532,82.98587,13,17,17,0.003,0.022,2.34,0.06,23,73.9
09-08-2021,20:23:33,25.273532,82.98587,15,18,18,0.002,0.02,2.35,0.059,23,74
09-08-2021,20:23:34,25.273532,82.98587,16,19,19,0.007,0.02,2.38,0.059,23,74.5
09-08-2021,20:23:39,25.273825,82.986111,18,20,20,0.121,0.029,2.46,0.059,23,74.4
09-08-2021,20:23:42,25.273825,82.986111,18,20,20,0.266,0.049,2.52,0.06,23,74.5
09-08-2021,20:23:45,25.273825,82.986111,22,25,25,0.107,0.054,2.56,0.061,23,75.2
09-08-2021,20:23:47,25.274098,82.986391,23,26,26,0.046,0.045,2.61,0.062,23,76.3
09-08-2021,20:23:50,25.274098,82.986391,22,25,25,0.044,0.043,2.63,0.062,22.9,75.5
09-08-2021,20:23:53,25.274098,82.986391,21,24,24,0.023,0.041,2.61,0.063,22.9,75.5
09-08-2021,20:23:56,25.274098,82.986391,15,18,18,0.002,0.035,2.6,0.063,22.9,75.6
09-08-2021,20:24:00,25.274356,82.986646,16,19,19,0.002,0.028,2.61,0.062,22.9,75.6
09-08-2021,20:24:03,25.274356,82.986646,15,17,17,0.002,0.024,2.61,0.061,23,76
09-08-2021,20:24:05,25.274356,82.986646,15,17,17,0.009,0.024,2.62,0.061,22.9,76.2
09-08-2021,20:24:09,25.274613,82.986913,15,18,18,0.052,0.033,2.66,0.061,23.1,76.2
09-08-2021,20:24:12,25.274613,82.986913,18,20,20,0.093,0.048,2.68,0.062,23,76.4
09-08-2021,20:24:15,25.274613,82.986913,20,24,24,0.249,0.054,2.73,0.063,22.9,76
09-08-2021,20:24:18,25.274902,82.987205,21,24,24,0.243,0.057,2.77,0.064,22.8,75.3
09-08-2021,20:24:21,25.274902,82.987205,21,24,24,0.134,0.057,2.78,0.065,22.8,75.3
09-08-2021,20:24:24,25.274902,82.987205,20,23,23,0.007,0.042,2.75,0.065,22.9,75
09-08-2021,20:24:27,25.274902,82.987205,17,19,19,0.002,0.029,2.75,0.063,22.9,74.9
09-08-2021,20:24:30,25.27515,82.987472,14,17,17,0.002,0.024,2.72,0.062,22.9,75.2
09-08-2021,20:24:33,25.27515,82.987472,15,17,17,0.002,0.024,2.69,0.061,23,75.4
09-08-2021,20:24:36,25.27515,82.987472,19,21,21,0.113,0.029,2.75,0.061,22.9,75.6
09-08-2021,20:24:38,25.275398,82.987752,23,26,26,0.679,0.057,2.85,0.063,22.8,75.4
09-08-2021,20:24:41,25.275398,82.987752,34,40,40,1.559,0.096,2.96,0.066,22.8,75.8
09-08-2021,20:24:44,25.275398,82.987752,35,41,41,1.932,0.141,3.13,0.07,22.8,76.3
09-08-2021,20:24:47,25.275398,82.987752,35,42,42,1.535,0.162,3.22,0.073,22.7,76.9
09-08-2021,20:24:50,25.275691,82.988095,35,42,42,0.523,0.117,3.24,0.074,22.8,76.9
09-08-2021,20:24:53,25.275691,82.988095,24,31,31,0.023,0.07,3.18,0.073,22.7,76.4
09-08-2021,20:24:56,25.275691,82.988095,25,31,31,0.003,0.044,3.1,0.071,22.7,76.5
09-08-2021,20:25:00,25.275897,82.988413,17,20,20,0.002,0.032,2.96,0.068,22.7,76.3
09-08-2021,20:25:03,25.275897,82.988413,16,19,19,0.003,0.027,2.96,0.064,22.7,76.4
09-08-2021,20:25:05,25.275897,82.988413,15,19,19,0.002,0.026,2.85,0.063,22.8,76.8
09-08-2021,20:25:09,25.276069,82.988604,15,18,18,0.002,0.029,2.8,0.063,22.9,76.9
09-08-2021,20:25:12,25.276069,82.988604,16,19,19,0.002,0.029,2.75,0.063,23,77.3
09-08-2021,20:25:15,25.276069,82.988604,16,19,19,0.002,0.031,2.69,0.063,22.9,77.2
09-08-2021,20:25:18,25.276069,82.988604,15,18,18,0.002,0.031,2.63,0.063,22.8,76.7
09-08-2021,20:25:20,25.276339,82.988947,15,17,17,0.002,0.03,2.57,0.063,22.7,76.4
09-08-2021,20:25:23,25.276339,82.988947,13,17,17,0.002,0.028,2.52,0.063,22.6,76.2
09-08-2021,20:25:26,25.276339,82.988947,14,17,17,0.003,0.023,2.48,0.063,22.7,76.9
09-08-2021,20:25:29,25.276546,82.989265,14,17,17,0.003,0.021,2.46,0.062,22.8,77.8
09-08-2021,20:25:32,25.276546,82.989265,14,17,17,0.003,0.022,2.44,0.061,22.8,78.4
09-08-2021,20:25:35,25.276546,82.989265,14,17,17,0.003,0.024,2.42,0.061,22.8,77.9
09-08-2021,20:25:38,25.276546,82.989265,15,18,18,0.002,0.025,2.4,0.061,22.7,77.3
09-08-2021,20:25:41,25.276753,82.98957,15,18,18,0.002,0.028,2.37,0.061,22.7,76.7
09-08-2021,20:25:44,25.276753,82.98957,15,18,18,0.003,0.03,2.33,0.062,22.8,76.8
09-08-2021,20:25:47,25.276753,82.98957,15,18,18,0.002,0.028,2.29,0.063,22.9,77.6
09-08-2021,20:25:50,25.27695,82.989901,16,19,19,0.003,0.026,2.25,0.063,22.8,77
09-08-2021,20:25:53,25.27695,82.989901,15,18,18,0.003,0.025,2.21,0.062,22.7,76.8
09-08-2021,20:25:56,25.27695,82.989901,15,17,17,0.002,0.022,2.18,0.061,22.7,76.8
09-08-2021,20:25:59,25.277134,82.990231,15,17,17,0.002,0.02,2.16,0.061,22.6,76
09-08-2021,20:26:02,25.277134,82.990231,14,17,17,0.003,0.019,2.15,0.06,22.7,76.1
09-08-2021,20:26:05,25.277134,82.990231,14,17,17,0.003,0.019,2.14,0.06,22.7,76.6
09-08-2021,20:26:08,25.277134,82.990231,13,16,16,0.002,0.02,2.15,0.06,22.8,77.1
09-08-2021,20:26:10,25.277325,82.990549,13,16,16,0.002,0.024,2.16,0.06,22.7,76.7
09-08-2021,20:26:13,25.277325,82.990549,13,15,15,0.002,0.026,2.15,0.061,22.7,77
09-08-2021,20:26:16,25.277325,82.990549,14,17,17,0.002,0.026,2.15,0.061,22.6,77.5
09-08-2021,20:26:19,25.277496,82.990893,14,16,16,0.002,0.025,2.14,0.061,22.6,77.1
09-08-2021,20:26:22,25.277496,82.990893,13,16,16,0.002,0.025,2.12,0.062,22.7,77
09-08-2021,20:26:25,25.277496,82.990893,14,17,17,0.003,0.024,2.1,0.062,22.6,76.5
09-08-2021,20:26:28,25.277636,82.99116,14,17,17,0.003,0.023,2.08,0.061,22.7,76.2
09-08-2021,20:26:31,25.277636,82.99116,14,17,17,0.002,0.021,2.06,0.061,22.7,76.3
09-08-2021,20:26:34,25.277636,82.99116,14,17,17,0.002,0.019,2.05,0.061,22.8,76.7
09-08-2021,20:26:37,25.277636,82.99116,13,16,16,0.002,0.02,2.06,0.061,22.8,76.8
09-08-2021,20:26:41,25.277792,82.991261,14,17,17,0.003,0.023,2.09,0.061,22.9,77.1
09-08-2021,20:26:44,25.277792,82.991261,14,17,17,0.003,0.026,2.13,0.061,22.8,76.8
09-08-2021,20:26:47,25.277792,82.991261,14,17,17,0.003,0.025,2.18,0.062,22.9,76.5
09-08-2021,20:26:50,25.27797,82.991109,15,17,17,0.003,0.026,2.22,0.062,22.9,76.7
09-08-2021,20:26:53,25.27797,82.991109,14,17,17,0.002,0.027,2.24,0.062,22.9,76.6
09-08-2021,20:26:56,25.27797,82.991109,15,17,17,0.002,0.025,2.24,0.062,22.9,76.8
09-08-2021,20:26:59,25.27797,82.991109,15,17,17,0.002,0.022,2.25,0.062,22.9,76.8
09-08-2021,20:27:02,25.27818,82.990982,14,17,17,0.002,0.021,2.26,0.061,22.9,76
09-08-2021,20:27:05,25.27818,82.990982,13,17,17,0.002,0.02,2.28,0.061,23,76.2
09-08-2021,20:27:07,25.27818,82.990982,13,17,17,0.005,0.021,2.28,0.061,23,75.8
09-08-2021,20:27:10,25.278294,82.991261,13,16,16,0.026,0.028,2.36,0.061,22.8,75.3
09-08-2021,20:27:13,25.278294,82.991261,13,16,16,0.031,0.037,2.48,0.061,22.7,75.7
09-08-2021,20:27:16,25.278294,82.991261,13,16,16,0.017,0.037,2.62,0.061,22.7,75.6
09-08-2021,20:27:19,25.278269,82.99163,13,16,16,0.017,0.035,2.81,0.062,22.8,75.8
09-08-2021,20:27:22,25.278269,82.99163,14,17,17,0.003,0.031,3.02,0.062,22.8,75.9
09-08-2021,20:27:25,25.278269,82.99163,13,16,16,0.002,0.03,3.2,0.062,22.8,76
09-08-2021,20:27:28,25.278269,82.99163,13,16,16,0.003,0.027,3.34,0.062,22.8,75.1
09-08-2021,20:27:31,25.278244,82.992012,13,16,16,0.003,0.025,3.47,0.062,22.9,75.1
09-08-2021,20:27:35,25.278244,82.992012,14,17,17,0.003,0.025,3.53,0.062,23,75.3
09-08-2021,20:27:38,25.278244,82.992012,14,17,17,0.003,0.025,3.56,0.063,23,75.4
09-08-2021,20:27:41,25.278212,82.992393,13,16,16,0.005,0.026,3.61,0.063,22.9,75.4
09-08-2021,20:27:44,25.278212,82.992393,14,17,17,0.031,0.031,3.65,0.063,22.9,74.6
09-08-2021,20:27:47,25.278212,82.992393,15,18,18,0.042,0.041,3.66,0.064,22.9,74.7
09-08-2021,20:27:49,25.278177,82.992787,16,19,19,0.034,0.042,3.65,0.065,23,75
09-08-2021,20:27:52,25.278177,82.992787,15,18,18,0.018,0.038,3.62,0.065,23,75.1
09-08-2021,20:27:55,25.278177,82.992787,15,17,17,0.008,0.035,3.55,0.065,23,75.3
09-08-2021,20:27:58,25.278177,82.992787,15,17,17,0.002,0.031,3.45,0.065,23,75.3
09-08-2021,20:28:01,25.278237,82.993181,15,17,17,0.002,0.028,3.39,0.065,23,75.3
09-08-2021,20:28:04,25.278237,82.993181,15,18,18,0.003,0.027,3.33,0.065,23.1,75.7
09-08-2021,20:28:07,25.278237,82.993181,15,17,17,0.003,0.026,3.27,0.065,23,75.6
09-08-2021,20:28:10,25.278415,82.993537,15,17,17,0.004,0.026,3.25,0.065,23,75.4
09-08-2021,20:28:13,25.278415,82.993537,14,17,17,0.016,0.029,3.25,0.065,22.9,75.3
09-08-2021,20:28:16,25.278415,82.993537,15,17,17,0.029,0.036,3.21,0.065,22.8,75.1
09-08-2021,20:28:19,25.278415,82.993537,15,18,18,0.014,0.038,3.17,0.064,22.8,74.9
09-08-2021,20:28:23,25.278612,82.993932,16,18,18,0.003,0.034,3.13,0.064,22.8,74.9
09-08-2021,20:28:26,25.278612,82.993932,16,18,18,0.009,0.031,3.09,0.064,22.9,75.8
09-08-2021,20:28:29,25.278612,82.993932,16,19,19,0.023,0.032,3.05,0.064,22.9,76
09-08-2021,20:28:32,25.278714,82.9943,17,19,19,0.02,0.039,2.99,0.064,23,76.7
09-08-2021,20:28:35,25.278714,82.9943,17,19,19,0.004,0.041,2.95,0.065,23.1,77
09-08-2021,20:28:38,25.278714,82.9943,17,19,19,0.003,0.037,2.9,0.066,23,77.6
09-08-2021,20:28:40,25.278825,82.994669,17,19,19,0.003,0.034,2.88,0.068,22.9,77.6
09-08-2021,20:28:43,25.278825,82.994669,17,19,19,0.007,0.036,2.87,0.068,23,77.9
09-08-2021,20:28:46,25.278825,82.994669,16,19,19,0.01,0.04,2.9,0.068,23,77.8
09-08-2021,20:28:49,25.278825,82.994669,16,19,19,0.003,0.039,2.99,0.068,23,77.7
09-08-2021,20:28:52,25.278975,82.995025,17,20,20,0.002,0.036,3.06,0.068,23.1,77.6
09-08-2021,20:28:55,25.278975,82.995025,17,20,20,0.003,0.036,3.1,0.068,23.2,78
09-08-2021,20:28:58,25.278975,82.995025,18,21,21,0.003,0.035,3.15,0.068,23.1,77.8
09-08-2021,20:29:01,25.279064,82.995394,19,22,22,0.003,0.035,3.2,0.068,23.2,78.3
09-08-2021,20:29:04,25.279064,82.995394,19,22,22,0.003,0.034,3.27,0.068,23.2,79.5
09-08-2021,20:29:07,25.279064,82.995394,19,23,23,0.002,0.033,3.37,0.068,23.1,79.4
09-08-2021,20:29:09,25.279064,82.995394,19,24,24,0.003,0.034,3.53,0.069,23.1,79.5
09-08-2021,20:29:13,25.279121,82.99575,19,24,24,0.007,0.038,3.53,0.07,23.1,79.9
09-08-2021,20:29:16,25.279121,82.99575,20,24,24,0.008,0.04,3.71,0.07,23,80.1
09-08-2021,20:29:19,25.279121,82.99575,19,22,22,0.003,0.038,3.85,0.07,23,79.8
09-08-2021,20:29:22,25.27913,82.996131,18,21,21,0.003,0.038,3.95,0.07,23.1,79.7
09-08-2021,20:29:25,25.27913,82.996131,17,20,20,0.003,0.038,3.99,0.07,23.1,80.8
09-08-2021,20:29:28,25.27913,82.996131,17,20,20,0.003,0.039,3.94,0.07,23.1,81.1
09-08-2021,20:29:30,25.279057,82.996538,17,20,20,0.003,0.038,3.85,0.07,23.1,81.5
09-08-2021,20:29:33,25.279057,82.996538,17,20,20,0.002,0.035,3.75,0.071,23.2,81.6
09-08-2021,20:29:36,25.279057,82.996538,17,20,20,0.002,0.033,3.65,0.071,23.1,82.1
09-08-2021,20:29:39,25.279057,82.996538,17,21,21,0.002,0.033,3.55,0.071,23.2,82.7
09-08-2021,20:29:42,25.278991,82.99692,19,22,22,0.003,0.033,3.48,0.071,23.3,82.4
09-08-2021,20:29:45,25.278991,82.99692,19,22,22,0.015,0.035,3.4,0.071,23.3,82.2
09-08-2021,20:29:48,25.278991,82.99692,19,22,22,0.027,0.039,3.35,0.071,23.2,82
09-08-2021,20:29:52,25.278949,82.997339,19,22,22,0.014,0.039,3.3,0.071,23.1,81.8
09-08-2021,20:29:55,25.278949,82.997339,18,21,21,0.003,0.036,3.25,0.072,23.2,81.5
09-08-2021,20:29:58,25.278949,82.997339,17,20,20,0.002,0.032,3.19,0.071,23.2,81.2
09-08-2021,20:30:01,25.278898,82.997734,15,19,19,0.002,0.029,3.14,0.07,23.1,80.6
09-08-2021,20:30:04,25.278898,82.997734,15,19,19,0.002,0.026,3.09,0.068,23.1,79.7
09-08-2021,20:30:07,25.278898,82.997734,15,18,18,0.003,0.026,3.03,0.067,23.1,79.7
09-08-2021,20:30:10,25.278898,82.997734,15,19,19,0.002,0.026,2.95,0.066,23.2,79.8
09-08-2021,20:30:13,25.278905,82.998115,15,19,19,0.003,0.027,2.9,0.066,23.2,80.3
09-08-2021,20:30:16,25.278905,82.998115,16,19,19,0.002,0.03,2.83,0.066,23.1,80.3
09-08-2021,20:30:19,25.278905,82.998115,17,20,20,0.002,0.033,2.77,0.066,23.1,80.6
09-08-2021,20:30:21,25.278952,82.998484,17,20,20,0.002,0.032,2.72,0.067,23.2,80.8
09-08-2021,20:30:24,25.278952,82.998484,17,20,20,0.003,0.029,2.68,0.067,23.2,80.8
09-08-2021,20:30:27,25.278952,82.998484,17,20,20,0.003,0.029,2.64,0.067,23.1,80.2
09-08-2021,20:30:30,25.278952,82.998484,17,20,20,0.003,0.028,2.62,0.066,23.1,79.5
09-08-2021,20:30:33,25.278917,82.998865,17,20,20,0.003,0.026,2.6,0.065,23.1,79.4
09-08-2021,20:30:36,25.278917,82.998865,17,20,20,0.002,0.023,2.58,0.065,23.1,79.6
09-08-2021,20:30:39,25.278917,82.998865,17,20,20,0.002,0.023,2.57,0.064,23,79.1
09-08-2021,20:30:42,25.278727,82.999234,17,20,20,0.003,0.023,2.6,0.064,23.1,79.2
09-08-2021,20:30:45,25.278727,82.999234,18,20,20,0.003,0.023,2.66,0.064,23.1,79.6
09-08-2021,20:30:48,25.278727,82.999234,18,21,21,0.002,0.023,2.75,0.064,23.2,79.8
09-08-2021,20:30:51,25.278673,82.999615,19,22,22,0.003,0.026,2.89,0.064,23.2,80.4
09-08-2021,20:30:54,25.278673,82.999615,19,22,22,0.003,0.031,3.03,0.065,23.3,80.8
09-08-2021,20:30:57,25.278673,82.999615,19,22,22,0.002,0.033,3.12,0.066,23.4,80.8
09-08-2021,20:31:00,25.278673,82.999615,18,22,22,0.003,0.034,3.19,0.068,23.4,81
09-08-2021,20:31:03,25.278635,83.000012,17,20,20,0.003,0.033,3.21,0.068,23.2,79.8
09-08-2021,20:31:06,25.278635,83.000012,17,20,20,0.003,0.031,3.16,0.068,23.3,79.6
09-08-2021,20:31:09,25.278635,83.000012,17,20,20,0.002,0.027,3.09,0.067,23.4,79.3
09-08-2021,20:31:11,25.278568,83.000356,17,20,20,0.002,0.024,3,0.066,23.4,79.2
09-08-2021,20:31:15,25.278568,83.000356,17,20,20,0.002,0.024,3,0.065,23.4,78.8
09-08-2021,20:31:18,25.278568,83.000356,19,22,22,0.033,0.025,2.93,0.065,23.4,78.6
09-08-2021,20:31:21,25.278568,83.000356,19,22,22,0.162,0.027,2.85,0.064,23.4,78.6
09-08-2021,20:31:24,25.278447,83.000724,19,23,23,0.185,0.027,2.78,0.064,23.5,78.8
09-08-2021,20:31:27,25.278447,83.000724,20,24,24,0.185,0.027,2.72,0.064,23.4,78.4
09-08-2021,20:31:30,25.278447,83.000724,20,24,24,0.053,0.027,2.67,0.064,23.4,78.6
09-08-2021,20:31:34,25.278244,83.001106,21,24,24,0.004,0.029,2.65,0.064,23.4,78.7
09-08-2021,20:31:37,25.278244,83.001106,19,23,23,0.003,0.03,2.67,0.065,23.4,78.6
09-08-2021,20:31:40,25.278244,83.001106,20,24,24,0.002,0.03,2.71,0.066,23.4,79.7
09-08-2021,20:31:43,25.27811,83.001436,22,26,26,0.002,0.03,2.8,0.066,23.5,79.8
09-08-2021,20:31:46,25.27811,83.001436,24,29,29,0.002,0.031,2.9,0.066,23.4,79.9
09-08-2021,20:31:49,25.27811,83.001436,25,30,30,0.003,0.034,2.99,0.067,23.4,80
09-08-2021,20:31:52,25.27811,83.001436,27,33,33,0.003,0.037,3.08,0.068,23.4,80.1
09-08-2021,20:31:55,25.278065,83.001831,30,36,36,0.003,0.038,3.15,0.069,23.5,80.1
09-08-2021,20:31:58,25.278065,83.001831,31,38,38,0.015,0.035,3.2,0.069,23.5,80.1
09-08-2021,20:32:01,25.278065,83.001831,32,38,38,0.042,0.028,3.21,0.07,23.6,80.3
09-08-2021,20:32:03,25.277999,83.002187,31,37,37,0.028,0.026,3.21,0.07,23.5,80.7
09-08-2021,20:32:06,25.277999,83.002187,30,35,35,0.006,0.029,3.19,0.07,23.5,80.3
09-08-2021,20:32:09,25.277999,83.002187,29,35,35,0.003,0.033,3.16,0.07,23.5,80.3
09-08-2021,20:32:12,25.277999,83.002187,26,32,32,0.002,0.034,3.11,0.07,23.6,80.5
09-08-2021,20:32:15,25.278043,83.002415,26,32,32,0.002,0.033,3.08,0.071,23.5,80.2
09-08-2021,20:32:18,25.278043,83.002415,26,32,32,0.003,0.033,3.06,0.071,23.5,80.7
09-08-2021,20:32:21,25.278043,83.002415,26,33,33,0.003,0.033,3.06,0.071,23.6,81.5
09-08-2021,20:32:24,25.278422,83.002543,27,33,33,0.003,0.033,3.07,0.07,23.4,80.9
09-08-2021,20:32:27,25.278422,83.002543,27,35,35,0.003,0.033,3.11,0.07,23.4,80.2
09-08-2021,20:32:30,25.278422,83.002543,29,36,36,0.002,0.033,3.17,0.069,23.4,80.4
09-08-2021,20:32:33,25.278755,83.002632,29,35,35,0.002,0.032,3.25,0.069,23.4,80.7
09-08-2021,20:32:36,25.278755,83.002632,29,35,35,0.002,0.033,3.32,0.069,23.3,80.6
09-08-2021,20:32:39,25.278755,83.002632,29,35,35,0.002,0.036,3.44,0.069,23.2,80.4
09-08-2021,20:32:42,25.278755,83.002632,29,35,35,0.003,0.035,3.61,0.069,23.4,80.8
09-08-2021,20:32:44,25.279137,83.002657,28,34,34,0.002,0.034,3.81,0.069,23.4,81.1
09-08-2021,20:32:47,25.279137,83.002657,29,34,34,0.002,0.036,4.03,0.07,23.4,81.1
09-08-2021,20:32:50,25.279137,83.002657,28,34,34,0.002,0.037,4.24,0.071,23.4,82.3
09-08-2021,20:32:53,25.279521,83.002746,28,35,35,0.003,0.036,4.42,0.071,23.4,83.4
09-08-2021,20:32:56,25.279521,83.002746,29,36,36,0.003,0.038,4.53,0.072,23.3,83.9
09-08-2021,20:32:59,25.279521,83.002746,29,36,36,0.002,0.041,4.6,0.073,23.2,83.8
09-08-2021,20:33:02,25.279944,83.002784,29,36,36,0.002,0.042,4.64,0.074,23.2,84
09-08-2021,20:33:05,25.279944,83.002784,30,38,38,0.002,0.041,4.7,0.075,23.3,84.1
09-08-2021,20:33:08,25.279944,83.002784,33,40,46,0.002,0.038,4.79,0.075,23.3,83.6
09-08-2021,20:33:11,25.279944,83.002784,36,45,49,0.003,0.038,4.91,0.074,23.3,83.5
09-08-2021,20:33:15,25.280183,83.002822,45,52,57,0.003,0.038,5.07,0.074,23.4,83.5
09-08-2021,20:33:18,25.280183,83.002822,48,57,61,0.002,0.039,5.24,0.073,23.4,83.2
09-08-2021,20:33:21,25.280183,83.002822,56,66,75,0.002,0.038,5.24,0.073,23.5,83.2
09-08-2021,20:33:24,25.280529,83.002886,59,70,79,0.003,0.035,5.4,0.073,23.5,83.7
09-08-2021,20:33:27,25.280529,83.002886,62,74,83,0.003,0.033,5.63,0.073,23.5,83.7
09-08-2021,20:33:30,25.280529,83.002886,62,73,82,0.003,0.033,5.83,0.073,23.4,82.8
09-08-2021,20:33:33,25.280529,83.002886,60,71,80,0.003,0.033,5.92,0.073,23.5,82.7
09-08-2021,20:33:36,25.280885,83.002924,57,68,77,0.003,0.033,5.9,0.073,23.5,82.8
09-08-2021,20:33:39,25.280885,83.002924,52,61,70,0.003,0.034,5.75,0.073,23.4,82.4
09-08-2021,20:33:42,25.280885,83.002924,49,57,66,0.002,0.033,5.49,0.073,23.4,81.6
09-08-2021,20:33:44,25.281216,83.00295,46,53,58,0.003,0.033,5.22,0.072,23.5,81.4
09-08-2021,20:33:47,25.281216,83.00295,43,51,56,0.003,0.031,4.94,0.071,23.3,81.3
09-08-2021,20:33:50,25.281216,83.00295,40,48,53,0.002,0.029,4.77,0.07,23.2,80.4
09-08-2021,20:33:53,25.281565,83.002988,38,47,52,0.002,0.027,4.65,0.069,23.2,81.1
09-08-2021,20:33:56,25.281565,83.002988,36,44,53,0.003,0.025,4.57,0.067,23.3,81.7
09-08-2021,20:33:59,25.281565,83.002988,35,43,52,0.003,0.023,4.49,0.067,23.4,81.7
09-08-2021,20:34:02,25.281565,83.002988,33,42,51,0.002,0.024,4.35,0.067,23.2,81.1
09-08-2021,20:34:05,25.281909,83.003,34,42,51,0.003,0.028,4.21,0.067,23.3,81.6
09-08-2021,20:34:08,25.281909,83.003,35,43,48,0.003,0.03,4.09,0.067,23.2,81.4
09-08-2021,20:34:11,25.281909,83.003,35,43,48,0.003,0.029,4.03,0.068,23.2,81.3
09-08-2021,20:34:14,25.282233,83.003102,37,45,50,0.002,0.029,4,0.068,23.2,81.3
09-08-2021,20:34:17,25.282233,83.003102,38,46,51,0.002,0.029,4.03,0.068,23.2,81.5
09-08-2021,20:34:20,25.282233,83.003102,39,47,51,0.003,0.029,4.13,0.068,23.2,81.6
09-08-2021,20:34:23,25.282233,83.003102,38,46,50,0.002,0.029,4.25,0.068,23.2,81.4
09-08-2021,20:34:26,25.282557,83.003242,37,45,49,0.002,0.03,4.42,0.068,23.2,80.9
09-08-2021,20:34:29,25.282557,83.003242,36,43,48,0.002,0.03,4.61,0.069,23.2,81.3
09-08-2021,20:34:32,25.282557,83.003242,35,42,47,0.002,0.032,4.76,0.069,23.1,81.6
09-08-2021,20:34:34,25.282885,83.003344,33,41,46,0.002,0.033,4.91,0.07,23,80.5
09-08-2021,20:34:37,25.282885,83.003344,31,38,44,0.003,0.032,4.99,0.071,23.1,80.7
09-08-2021,20:34:40,25.282885,83.003344,29,36,42,0.002,0.03,5.07,0.071,23.1,81.4
09-08-2021,20:34:43,25.283241,83.003229,29,36,42,0.002,0.029,5.14,0.071,23.2,81.9
09-08-2021,20:34:46,25.283241,83.003229,27,35,40,0.003,0.032,5.2,0.071,23.3,82.1
09-08-2021,20:34:50,25.283241,83.003229,27,33,39,0.002,0.037,5.26,0.071,23.3,82.2
09-08-2021,20:34:53,25.283241,83.003229,27,33,39,0.002,0.04,5.33,0.071,23.2,82
09-08-2021,20:34:57,25.283578,83.003089,27,33,38,0.002,0.04,5.37,0.073,23.3,82.2
09-08-2021,20:35:00,25.283578,83.003089,26,32,38,0.002,0.038,5.39,0.073,23.2,82.4
09-08-2021,20:35:03,25.283578,83.003089,26,31,37,0.003,0.035,5.37,0.074,23,81.6
09-08-2021,20:35:06,25.283892,83.002937,26,31,37,0.002,0.033,5.32,0.074,23,81.3
